customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_numeric,TotalServices,TenureGroup,AvgMonthlySpend,SupportCount,SpendTrend,tenure_score,charges_score,services_score,value_score,ValueTier,ChurnProbability,RiskCategory
6946-LMSQS,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,2177.45,1,1,4,1,87.098,1,1.9519999999999982,1,2,1,4,Medium,0.3144046764703563,Medium Risk
4626-OZDTJ,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,0,0,6,2,77.46764705882353,1,1.1823529411764753,2,1,2,5,High,0.08496992092365441,Low Risk
9169-BSVIN,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,827.05,0,0,5,3,68.92083333333333,1,5.829166666666666,0,1,2,3,Medium,0.4958746736245431,Medium Risk
2325-ZUSFD,0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3913.3,1,1,4,2,68.65438596491228,1,1.445614035087715,2,1,1,4,Medium,0.04269343998851346,Low Risk
8194-PEEBY,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5,0,0,1,0,22.229166666666668,0,-2.3291666666666693,1,0,0,1,Low,0.023984626909365692,Low Risk
6872-HXFNF,0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3756.45,0,0,4,2,58.69453125,2,-0.34453124999999574,2,1,1,4,Medium,0.023948281362774555,Low Risk
3932-CMDTD,0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,443.9,1,1,6,3,110.975,2,-5.324999999999989,0,2,2,4,Medium,0.4916069507383695,Medium Risk
7714-YXSMB,0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,2599.95,0,0,5,1,99.99807692307692,1,0.5019230769230774,1,2,2,5,High,0.6469886573209432,Medium Risk
8387-UGUSU,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,284.3,0,0,1,0,18.953333333333333,0,1.0966666666666676,1,0,0,1,Low,0.07177146834148769,Low Risk
1080-BWSYE,1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,1740.8,0,0,2,2,27.2,0,-1.5500000000000007,2,0,1,3,Medium,0.00559112416399371,Low Risk
4039-HEUNW,1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,3436.1,1,1,5,1,95.44722222222222,0,1.0527777777777771,1,2,2,5,High,0.5777835308559021,Medium Risk
1194-HVAIF,0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2462.55,0,0,4,1,91.20555555555556,0,3.794444444444437,1,2,1,4,Medium,0.567869059931775,Medium Risk
0812-WUPTB,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,70.85,1,1,1,3,70.85,0,0.0,0,1,0,1,Low,0.6902431026910405,Medium Risk
3594-UVONA,0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,3110.1,1,1,7,1,88.86,3,-2.9099999999999966,1,2,2,5,High,0.10299835727458265,Low Risk
0004-TLHLJ,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,1,1,2,3,70.2125,1,3.6875,0,1,1,2,Low,0.6540251078798754,Medium Risk
1767-TGTKO,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,411.75,0,0,1,3,51.46875,0,-6.018749999999997,0,0,0,0,Low,0.3875866224978303,Medium Risk
8439-LTUGF,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0,0,1,3,19.86,0,0.14000000000000057,0,0,0,0,Low,0.1840609058995307,Low Risk
8805-JNRAZ,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,103.7,0,0,2,3,51.85,0,-2.6499999999999986,0,0,1,1,Low,0.38721899426835976,Medium Risk
5089-IFSDP,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,1,1,7,2,105.94051724137931,2,3.509482758620692,2,2,2,6,High,0.09315022485312612,Low Risk
6418-HNFED,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,0,0,7,2,80.18529411764706,3,3.064705882352939,2,1,2,5,High,0.01804354623814332,Low Risk
0206-OYVOC,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,0,0,1,1,18.786956521739132,0,0.4630434782608681,1,0,0,1,Low,0.006269871077552437,Low Risk
7291-CDTMJ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,19.65,0,0,1,3,19.65,0,0.0,0,0,0,0,Low,0.23477312609890108,Low Risk
7128-GGCNO,1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0,0,2,1,70.63913043478261,0,2.160869565217382,1,1,1,3,Medium,0.239891240294575,Low Risk
0237-YFUTL,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8,0,0,7,2,108.116,2,1.534000000000006,2,2,2,6,High,0.2952561575852278,Low Risk
7691-KGKGP,1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,3363.8,0,0,4,2,63.46792452830189,1,1.532075471698107,2,1,1,4,Medium,0.05289460293507302,Low Risk
6710-HSJRD,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15,0,0,7,2,116.92049180327868,2,-2.820491803278685,2,2,2,6,High,0.4266302498428363,Medium Risk
3675-EQOZA,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,93.55,0,0,1,3,18.71,0,1.9399999999999977,0,0,0,0,Low,0.1652463861609423,Low Risk
0840-DCNZE,1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,4138.9,0,0,7,1,88.06170212765957,3,-1.1117021276595693,1,2,2,5,High,0.042740098880643694,Low Risk
1732-FEKLD,0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75,0,0,5,2,94.84722222222223,1,-0.09722222222222854,2,2,2,6,High,0.2233398198464243,Low Risk
9862-KJTYK,1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,566.1,0,0,0,0,29.794736842105266,0,-4.444736842105264,1,0,0,1,Low,0.3061277833850767,Medium Risk
0479-HMSWA,0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,2715.3,0,0,6,1,104.4346153846154,2,1.0153846153846047,1,2,2,5,High,0.11500111939127783,Low Risk
5854-KSRBJ,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,0,0,2,2,25.457857142857144,0,-0.05785714285714505,2,0,1,3,Medium,0.003065482773557716,Low Risk
0365-BZUWY,1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,0,0,6,0,102.5,1,0.04999999999999716,1,2,2,5,High,0.6271502833221846,Medium Risk
4817-VYYWS,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2983.8,1,1,5,1,99.46000000000001,0,0.7399999999999949,1,2,2,5,High,0.6048969604666522,Medium Risk
5701-SVCWR,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,24.0,0,0,2,3,24.0,0,0.0,0,0,1,1,Low,0.23967291822969358,Low Risk
3129-AAQOU,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9,0,0,2,0,25.573684210526313,0,0.02631578947368851,1,0,1,2,Low,0.01836341071137151,Low Risk
4922-CVPDX,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,0,0,5,1,73.29615384615384,1,0.20384615384615756,1,1,2,4,Medium,0.07688763315736616,Low Risk
1396-QWFBJ,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1,1,2,0,74.55714285714286,0,-0.5071428571428669,1,1,1,3,Medium,0.29343095389419105,Low Risk
1357-BIJKI,1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7,0,0,5,2,97.17399999999999,0,1.0760000000000076,2,2,2,6,High,0.3031805004850945,Medium Risk
1099-BTKWT,0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3723.65,0,0,4,2,54.75955882352941,2,-0.3595588235294116,2,1,1,4,Medium,0.07604710403235652,Low Risk
5299-SJCZT,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35,1,1,5,3,99.45,1,2.0999999999999943,0,2,2,4,Medium,0.8177897991251415,High Risk
2018-PZKMU,1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,970.45,0,0,5,3,107.82777777777778,2,-4.7277777777777885,0,2,2,4,Medium,0.5832307695409343,Medium Risk
7340-KEFQE,0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782.0,0,0,2,2,34.94117647058823,2,-0.7411764705882291,2,0,1,3,Medium,0.010172497650077345,Low Risk
4570-QHXHL,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,405.7,0,0,1,3,45.077777777777776,0,-1.3277777777777757,0,0,0,0,Low,0.41212434095134287,Medium Risk
2403-BCASL,1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1,1,7,1,110.60731707317072,2,1.3426829268292835,1,2,2,5,High,0.2631630414427339,Low Risk
7392-YYPYJ,1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95,0,0,5,0,109.81590909090909,0,-9.165909090909082,1,2,2,5,High,0.6381241707908407,Medium Risk
2898-LSJGD,0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1,1,4,0,55.09761904761905,2,0.8523809523809547,1,1,1,3,Medium,0.1958111506141431,Low Risk
2223-GDSHL,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0,0,8,2,116.86619718309859,3,-0.8161971830985948,2,2,2,6,High,0.04429494872107343,Low Risk
7359-PTSXY,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1,1,1,3,45.75,0,0.0,0,0,0,0,Low,0.4158565604833285,Medium Risk
9470-RTWDV,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,2083.1,0,0,6,1,80.11923076923077,2,1.880769230769232,1,1,2,4,Medium,0.14257469669467684,Low Risk
2176-OSJUV,1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,0,0,5,2,65.94014084507042,2,-0.790140845070411,2,1,2,5,High,0.00492944667158983,Low Risk
9348-YVOMK,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,176.2,0,0,1,3,44.05,0,0.75,0,0,0,0,Low,0.4316685984682363,Medium Risk
8104-OSKWT,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,1001.2,0,0,3,3,83.43333333333334,1,-3.63333333333334,0,1,1,2,Low,0.595354180533505,Medium Risk
4521-YEEHE,0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,1594.75,0,0,4,0,88.59722222222223,1,0.2527777777777658,1,2,1,4,Medium,0.4996246919088936,Medium Risk
4090-KPJIP,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,212.4,0,0,2,3,70.8,0,4.150000000000006,0,1,1,2,Low,0.738157891952486,High Risk
3786-WOVKF,0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,7677.4,0,0,6,2,106.63055555555555,1,0.21944444444444855,2,2,2,6,High,0.1792613849225328,Low Risk
4503-BDXBD,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,815.5,1,1,2,3,74.13636363636364,0,0.8136363636363626,0,1,1,2,Low,0.5011862982221922,Medium Risk
6086-ESGRL,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1,1,2,3,80.15,0,0.0,0,1,1,2,Low,0.6761926530170697,Medium Risk
2592-HODOV,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0,0,1,0,19.97307692307692,0,-0.6730769230769198,0,0,0,0,Low,0.03831320590566313,Low Risk
3886-CERTZ,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,1,1,7,2,112.63611111111112,2,-3.38611111111112,2,2,2,6,High,0.18546088083392429,Low Risk
7995-ZHHNZ,1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,0,0,3,1,56.8297619047619,1,-0.7297619047619008,1,1,1,3,Medium,0.04319242605896793,Low Risk
3824-RHKVR,0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,340.35,0,0,1,0,20.02058823529412,0,-0.32058823529412095,1,0,0,1,Low,0.07356311848378497,Low Risk
5816-SCGFC,0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,0,0,2,3,59.90714285714286,0,-8.607142857142861,0,1,1,2,Low,0.4891418298889384,Medium Risk
5989-AXPUC,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,7990.05,0,0,8,2,117.50073529411765,3,1.099264705882348,2,2,2,6,High,0.06081290214815403,Low Risk
4979-HPRFL,1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25,0,0,2,2,25.040178571428573,0,-0.8901785714285744,2,0,1,3,Medium,0.004341991445427732,Low Risk
8590-OHDIW,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35,0,0,1,1,19.719736842105263,0,0.5802631578947377,1,0,0,1,Low,0.01539549446958202,Low Risk
8015-IHCGW,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,8425.15,0,0,8,2,117.01597222222222,3,-1.5159722222222172,2,2,2,6,High,0.0511153659778988,Low Risk
2332-TODQS,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5,0,0,2,1,24.40625,0,0.6437500000000007,2,0,1,3,Medium,0.015977834329348097,Low Risk
9278-VZKCD,0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,5647.95,0,0,7,2,108.61442307692307,2,0.4855769230769198,2,2,2,6,High,0.46723793923617385,Medium Risk
8008-OTEZX,0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,708.8,0,0,1,1,20.25142857142857,0,-0.6014285714285705,1,0,0,1,Low,0.01743166897408516,Low Risk
2773-OVBPK,1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,111.3,7567.2,0,0,7,2,112.94328358208955,2,-1.643283582089552,2,2,2,6,High,0.09006520319482089,Low Risk
5999-LCXAO,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,29.9,0,0,1,3,29.9,1,0.0,0,0,0,0,Low,0.5125449079347492,Medium Risk
5206-XZZQI,1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,80.6,4348.1,0,0,3,2,82.03962264150944,1,-1.4396226415094446,2,1,1,4,Medium,0.19227978680543523,Low Risk
4803-LBYPN,1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,635.9,0,0,1,1,18.70294117647059,0,2.0970588235294123,1,0,0,1,Low,0.03792640960324478,Low Risk
5759-RCVCB,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,1,1,1,3,36.31666666666667,0,-1.1166666666666671,0,0,0,0,Low,0.6517196167488211,Medium Risk
6372-RFVNS,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,78.8,1,1,2,3,78.8,0,0.0,0,1,1,2,Low,0.6964466361062011,Medium Risk
2139-FQHLM,1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,1682.4,0,0,4,0,88.54736842105264,2,1.4026315789473642,1,2,1,4,Medium,0.3598431430432497,Medium Risk
8261-GWDBQ,0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6925.9,0,0,8,2,115.43166666666666,3,0.6183333333333394,2,2,2,6,High,0.08527947004631718,Low Risk
1093-YSWCA,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,223.15,0,0,1,3,20.286363636363635,0,-0.7363636363636346,0,0,0,0,Low,0.0315578199004854,Low Risk
8938-UMKPI,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1,1,6,1,109.10531914893616,1,-2.705319148936155,1,2,2,5,High,0.5410118050438681,Medium Risk
0991-BRRFB,1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,874.8,1,1,2,0,48.599999999999994,1,0.8000000000000043,1,0,1,2,Low,0.12135283147026452,Low Risk
3882-IYOIJ,0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,6758.45,0,0,8,2,112.64083333333333,3,2.609166666666667,2,2,2,6,High,0.0431340901735403,Low Risk
8749-TZYEC,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1874.3,0,0,2,2,26.031944444444445,0,-1.2319444444444443,2,0,1,3,Medium,0.0031745095479332698,Low Risk
1755-FZQEC,1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,791.15,0,0,1,1,20.285897435897436,0,-0.3858974358974372,1,0,0,1,Low,0.017906178625560272,Low Risk
3115-JPJDD,0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,4639.45,0,0,3,2,78.63474576271186,2,2.6152542372881413,2,1,1,4,Medium,0.08337488944768293,Low Risk
5600-KTXFM,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,143.9,0,0,1,3,71.95,0,-2.0,0,1,0,1,Low,0.5796233995985095,Medium Risk
3871-IKPYH,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,69.1,1,1,1,3,69.1,0,0.0,0,1,0,1,Low,0.6642196285661552,Medium Risk
6319-IEJWJ,1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,1776.55,1,1,3,0,88.8275,0,1.3725000000000023,1,2,1,4,Medium,0.5108527059072853,Medium Risk
9025-AOMKI,0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,536.4,1,1,4,3,89.39999999999999,0,4.150000000000006,0,2,1,3,Medium,0.7936689519432935,High Risk
6339-TBELP,1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172.0,0,0,4,2,86.92957746478874,2,-0.5295774647887299,2,2,1,5,High,0.04263881698791944,Low Risk
7964-YESJC,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1559.45,0,0,5,0,64.97708333333334,2,1.3229166666666572,1,1,2,4,Medium,0.14164085510484747,Low Risk
6173-GOLSU,1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079.0,0,0,4,2,90.73134328358209,0,3.918656716417914,2,2,1,5,High,0.4417090757266384,Medium Risk
5275-SQEIZ,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,1,1,2,3,80.85,0,0.0,0,1,1,2,Low,0.753325888850682,High Risk
7716-YTYHG,0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,4029.95,1,1,3,1,83.95729166666666,0,-1.9072916666666657,2,1,1,4,Medium,0.20745702570237665,Low Risk
9938-ZREHM,0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,2658.4,0,0,5,1,71.84864864864865,1,0.2513513513513459,1,1,2,4,Medium,0.0746622313903504,Low Risk
7950-XWOVN,1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,383.55,0,0,2,3,34.86818181818182,1,-0.16818181818181444,0,0,1,1,Low,0.47819616904146345,Medium Risk
4390-KYULV,1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,51.15,1,1,1,3,17.05,0,3.5,0,0,0,0,Low,0.2309153842368393,Low Risk
4647-MUZON,0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1745.5,0,0,4,0,96.97222222222223,1,-1.0222222222222257,1,2,1,4,Medium,0.6009884718649036,Medium Risk
9702-AIUJO,1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,2230.85,0,0,1,2,44.617,0,0.18299999999999983,2,0,0,2,Low,0.03694515387006163,Low Risk
8849-PRIQJ,0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,1,2,109.4,7281.6,0,0,7,2,108.68059701492538,3,0.7194029850746233,2,2,2,6,High,0.12056570844905268,Low Risk
8851-RAGOV,0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,1837.7,0,0,5,1,73.508,2,-2.4579999999999984,1,1,2,4,Medium,0.137665292107388,Low Risk
1304-NECVQ,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55,1,1,3,3,74.775,1,3.7749999999999915,0,1,1,2,Low,0.7781460244133905,High Risk
5396-IZEPB,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,180.7,0,0,1,3,20.077777777777776,0,-0.37777777777777644,0,0,0,0,Low,0.1515395350834954,Low Risk
1729-VLAZJ,0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,40.25,411.45,0,0,3,3,41.144999999999996,2,-0.894999999999996,0,0,1,1,Low,0.12534871312539209,Low Risk
8285-ABVLB,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1328.35,0,0,1,2,18.97642857142857,0,0.8735714285714309,2,0,0,2,Low,0.0023197916230541273,Low Risk
0701-TJSEF,1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,68.25,576.95,0,0,5,3,64.10555555555555,3,4.144444444444446,0,1,2,3,Medium,0.23183403190348548,Low Risk
5712-VBOXD,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.15,68.45,0,0,1,3,17.1125,0,3.037499999999998,0,0,0,0,Low,0.22849823085354157,Low Risk
6629-LADHQ,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,123.05,0,0,2,3,61.525,1,-10.574999999999996,0,1,1,2,Low,0.34924898061972476,Medium Risk
8945-GRKHX,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,78.65,1,1,2,3,78.65,0,0.0,0,1,1,2,Low,0.6272169836301792,Medium Risk
1559-DTODC,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,468.35,0,0,0,0,24.650000000000002,0,0.49999999999999645,1,0,0,1,Low,0.32925894251313487,Medium Risk
4797-MIWUM,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,174.7,0,0,1,3,24.957142857142856,0,-4.7071428571428555,0,0,0,0,Low,0.16725929926688712,Low Risk
6959-UWKHF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,1,1,1,3,42.9,0,0.0,0,0,0,0,Low,0.4658952019765231,Medium Risk
8720-RQSBJ,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0,0,1,3,44.0,0,0.0,0,0,0,0,Low,0.45440330819015196,Medium Risk
4537-CIBHB,0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.25,172.35,0,0,1,3,19.15,0,1.1000000000000014,0,0,0,0,Low,0.06963533597647495,Low Risk
3815-SLMEF,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,139.35,1,1,2,3,46.449999999999996,2,-12.199999999999996,0,0,1,1,Low,0.4118535608211857,Medium Risk
5154-VEKBL,0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,58.5,539.85,1,1,5,3,59.983333333333334,3,-1.4833333333333343,0,1,2,3,Medium,0.4736838133757278,Medium Risk
4324-AHJKS,0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,300.4,0,0,3,3,60.08,2,-4.280000000000001,0,1,1,2,Low,0.28806983935204883,Low Risk
4355-CVPVS,0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,4968.0,0,0,3,2,88.71428571428571,0,0.1857142857142975,2,2,1,5,High,0.14089594471290556,Low Risk
4495-LHSSK,0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,57.65,992.7,0,0,3,0,55.150000000000006,1,2.499999999999993,1,1,1,3,Medium,0.15342283055825146,Low Risk
5655-JSMZM,1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,4718.25,1,1,4,2,96.29081632653062,0,-0.09081632653061433,2,2,1,5,High,0.6106011638112616,Medium Risk
5915-ANOEI,1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,5536.5,0,0,7,2,79.09285714285714,3,0.057142857142864045,2,1,2,5,High,0.00997675296288549,Low Risk
9861-PDSZP,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,7806.6,0,0,7,2,108.42500000000001,2,-0.3750000000000142,2,2,2,6,High,0.07686437892315333,Low Risk
4505-EXZHB,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1,1,1,2,3,72.35000000000001,1,2.049999999999997,0,1,1,2,Low,0.6397235379341334,Medium Risk
7225-CBZPL,1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.8,1563.9,0,0,4,0,91.99411764705883,0,2.8058823529411683,1,2,1,4,Medium,0.7064858421667679,High Risk
6704-UTUKK,1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,45.9,1332.4,0,0,2,1,45.9448275862069,0,-0.04482758620689964,1,0,1,2,Low,0.4730540649585755,Medium Risk
4587-VVTOX,0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,545.2,1,1,6,3,90.86666666666667,1,14.433333333333323,0,2,2,4,Medium,0.7808981773769218,High Risk
2019-HDCZY,1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,102.6,6296.75,0,0,5,2,99.9484126984127,1,2.6515873015872984,2,2,2,6,High,0.12716002699854423,Low Risk
4652-NNHNY,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2,1,1,2,0,80.2625,0,-6.4125000000000085,1,1,1,3,Medium,0.5116955357215672,Medium Risk
8788-DOXSU,1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,61.35,3645.5,0,0,3,2,61.78813559322034,1,-0.4381355932203377,2,1,1,4,Medium,0.05537216316938833,Low Risk
7404-JLKQG,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,161.45,0,0,3,3,53.81666666666666,1,3.7333333333333343,0,1,1,2,Low,0.45960595081802347,Medium Risk
7421-ZLUPA,0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,226.95,0,0,1,3,28.36875,0,0.8812500000000014,0,0,0,0,Low,0.574549528083631,Medium Risk
8972-HJWNV,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,646.85,1,1,3,3,92.40714285714286,0,-7.857142857142861,0,2,1,3,Medium,0.8180918747376059,High Risk
3274-NSDWE,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,1441.65,0,0,1,2,21.20073529411765,0,-1.6007352941176478,2,0,0,2,Low,0.002627642646508273,Low Risk
